date,host,algo,numproc,msgsize,hostTime,hostMem,simTime
2015-02-25,idfreeze-2,basic_linear,52,2005591,4.99,5311104k,1.091505
2015-02-25,idfreeze-2,bruck,52,2005591,4.82,5311104k,1.091505
2015-02-25,idfreeze-2,ring,52,2005591,4.90,5307936k,1.114666
2015-02-25,idfreeze-2,ring_light_barrier,52,2005591,4.82,5307936k,1.117919
2015-02-25,idfreeze-2,ring_mpi_barrier,52,2005591,4.99,5307936k,1.128005
2015-02-25,idfreeze-2,ring_one_barrier,52,2005591,4.76,5307936k,1.114926
2015-02-25,idfreeze-2,mvapich2_scatter_dest,52,2005591,4.91,5308200k,1.097064
2015-02-25,idfreeze-2,mvapich2,52,2005591,4.93,5308200k,1.097064
2015-02-25,idfreeze-2,ompi,52,2005591,4.91,5307936k,1.114666
2015-02-25,idfreeze-2,mpich,52,2005591,4.87,5307936k,1.114666
2015-02-25,idfreeze-2,impi,52,2005591,5.07,5308200k,1.098114
2015-02-25,idfreeze-2,2dmesh,224,563112,531.90,166654132k,24.726532
2015-02-25,idfreeze-2,basic_linear,224,563112,33.12,27672164k,1.339919
2015-02-25,idfreeze-2,bruck,224,563112,31.02,27672164k,1.339919
2015-02-25,idfreeze-2,ring,224,563112,24.63,27607220k,1.442754
2015-02-25,idfreeze-2,ring_light_barrier,224,563112,24.88,27607220k,1.457196
2015-02-25,idfreeze-2,ring_mpi_barrier,224,563112,26.48,27607484k,1.516358
2015-02-25,idfreeze-2,ring_one_barrier,224,563112,25.58,27607484k,1.443079
2015-02-25,idfreeze-2,mvapich2_scatter_dest,224,563112,25.71,27608012k,1.365397
2015-02-25,idfreeze-2,mvapich2,224,563112,25.93,27608012k,1.365397
2015-02-25,idfreeze-2,ompi,224,563112,24.54,27607220k,1.442754
2015-02-25,idfreeze-2,mpich,224,563112,24.53,27607220k,1.442754
2015-02-25,idfreeze-2,impi,224,563112,25.74,27608540k,1.366805
2015-02-25,idfreeze-2,2dmesh,14,1848345,2.50,1300428k,2.050796
2015-02-25,idfreeze-2,basic_linear,14,1848345,0.42,365508k,0.256767
2015-02-25,idfreeze-2,bruck,14,1848345,0.44,365508k,0.256767
2015-02-25,idfreeze-2,rdb,14,1848345,4.74,4206444k,4.374299
2015-02-25,idfreeze-2,ring,14,1848345,0.45,365244k,0.262326
2015-02-25,idfreeze-2,ring_light_barrier,14,1848345,0.45,365244k,0.263106
2015-02-25,idfreeze-2,ring_mpi_barrier,14,1848345,0.46,365244k,0.264993
2015-02-25,idfreeze-2,ring_one_barrier,14,1848345,0.45,365244k,0.262521
2015-02-25,idfreeze-2,mvapich2_scatter_dest,14,1848345,0.46,365244k,0.258157
2015-02-25,idfreeze-2,mvapich2,14,1848345,0.46,365508k,0.258157
2015-02-25,idfreeze-2,ompi,14,1848345,0.45,365244k,0.262326
2015-02-25,idfreeze-2,mpich,14,1848345,0.43,365244k,0.262326
2015-02-25,idfreeze-2,impi,14,1848345,0.45,365244k,0.258875
2015-02-25,idfreeze-2,basic_linear,335,332952,89.62,36662056k,8.911819
2015-02-25,idfreeze-2,bruck,335,332952,87.70,36661892k,8.911819
2015-02-25,idfreeze-2,ring,335,332952,37.02,36506360k,9.092073
2015-02-25,idfreeze-2,ring_light_barrier,335,332952,50.72,36506360k,9.066878
2015-02-25,idfreeze-2,ring_mpi_barrier,335,332952,41.77,36506360k,9.180880
2015-02-25,idfreeze-2,ring_one_barrier,335,332952,37.07,36506360k,9.084676
2015-02-25,idfreeze-2,mvapich2_scatter_dest,335,332952,37.28,36507944k,8.977263
2015-02-25,idfreeze-2,mvapich2,335,332952,37.59,36507944k,8.977257
2015-02-25,idfreeze-2,ompi,335,332952,36.69,36506360k,9.092058
2015-02-25,idfreeze-2,mpich,335,332952,37.18,36506360k,9.092325
2015-02-25,idfreeze-2,impi,335,332952,38.44,36509344k,8.975807
2015-02-25,idfreeze-2,basic_linear,283,57937,20.40,9165432k,0.530264
2015-02-25,idfreeze-2,bruck,283,57937,19.35,9165092k,0.530264
2015-02-25,idfreeze-2,ring,283,57937,13.64,4562412k,1.142182
2015-02-25,idfreeze-2,ring_light_barrier,283,57937,21.22,4562148k,0.567514
2015-02-25,idfreeze-2,ring_mpi_barrier,283,57937,18.24,4562480k,0.581414
2015-02-25,idfreeze-2,ring_one_barrier,283,57937,13.53,4562412k,1.149727
2015-02-25,idfreeze-2,mvapich2_scatter_dest,283,57937,24.34,4611516k,0.666432
2015-02-25,idfreeze-2,mvapich2,283,57937,24.38,4611516k,0.666425
2015-02-25,idfreeze-2,ompi,283,57937,13.58,4562412k,1.142223
2015-02-25,idfreeze-2,mpich,283,57937,13.63,4562412k,1.142182
2015-02-25,idfreeze-2,impi,283,57937,25.26,4612704k,0.669492
2015-02-25,idfreeze-2,2dmesh,126,471799,95.23,40232436k,10.164666
2015-02-25,idfreeze-2,basic_linear,126,471799,8.29,7348280k,0.629529
2015-02-25,idfreeze-2,bruck,126,471799,7.98,7348280k,0.629529
2015-02-25,idfreeze-2,ring,126,471799,7.06,7328216k,0.686968
2015-02-25,idfreeze-2,ring_light_barrier,126,471799,7.14,7328216k,0.695035
2015-02-25,idfreeze-2,ring_mpi_barrier,126,471799,7.95,7328216k,0.726114
2015-02-25,idfreeze-2,ring_one_barrier,126,471799,7.11,7328216k,0.687293
2015-02-25,idfreeze-2,mvapich2_scatter_dest,126,471799,7.23,7329008k,0.643889
2015-02-25,idfreeze-2,mvapich2,126,471799,7.42,7328480k,0.643889
2015-02-25,idfreeze-2,ompi,126,471799,7.08,7328216k,0.686968
2015-02-25,idfreeze-2,mpich,126,471799,7.01,7328216k,0.686968
2015-02-25,idfreeze-2,impi,126,471799,7.52,7328864k,0.645149
2015-02-25,idfreeze-2,2dmesh,16,741610,0.85,625828k,0.618811
2015-02-25,idfreeze-2,3dmesh,16,741610,1.04,985048k,0.476947
2015-02-25,idfreeze-2,basic_linear,16,741610,0.32,197092k,0.119121
2015-02-25,idfreeze-2,bruck,16,741610,0.31,197092k,0.119121
2015-02-25,idfreeze-2,pair,16,741610,0.31,196828k,0.125606
2015-02-25,idfreeze-2,rdb,16,741610,2.83,3163396k,1.900375
2015-02-25,idfreeze-2,ring,16,741610,0.30,196828k,0.125606
2015-02-25,idfreeze-2,ring_light_barrier,16,741610,0.32,196828k,0.126517
2015-02-25,idfreeze-2,ring_mpi_barrier,16,741610,0.31,196828k,0.128664
2015-02-25,idfreeze-2,ring_one_barrier,16,741610,0.31,196828k,0.125801
2015-02-25,idfreeze-2,mvapich2_scatter_dest,16,741610,0.31,197092k,0.120511
2015-02-25,idfreeze-2,mvapich2,16,741610,0.32,197092k,0.120511
2015-02-25,idfreeze-2,ompi,16,741610,0.31,196828k,0.125606
2015-02-25,idfreeze-2,mpich,16,741610,0.32,196828k,0.125606
2015-02-25,idfreeze-2,impi,16,741610,0.32,197152k,0.121229
2015-02-25,idfreeze-2,2dmesh,126,433861,86.50,36998392k,9.347939
2015-02-25,idfreeze-2,basic_linear,126,433861,7.80,6760088k,0.578945
2015-02-25,idfreeze-2,bruck,126,433861,7.57,6760088k,0.578945
2015-02-25,idfreeze-2,ring,126,433861,6.65,6740024k,0.636384
2015-02-25,idfreeze-2,ring_light_barrier,126,433861,6.76,6740024k,0.644451
2015-02-25,idfreeze-2,ring_mpi_barrier,126,433861,7.51,6740024k,0.675530
2015-02-25,idfreeze-2,ring_one_barrier,126,433861,6.69,6740024k,0.636709
2015-02-25,idfreeze-2,mvapich2_scatter_dest,126,433861,7.02,6740288k,0.593305
2015-02-25,idfreeze-2,mvapich2,126,433861,6.94,6740288k,0.593305
2015-02-25,idfreeze-2,ompi,126,433861,6.55,6740024k,0.636384
2015-02-25,idfreeze-2,mpich,126,433861,6.52,6740024k,0.636384
2015-02-25,idfreeze-2,impi,126,433861,7.10,6740552k,0.594565
2015-02-25,idfreeze-2,2dmesh,21,720412,2.16,1267576k,1.281297
2015-02-25,idfreeze-2,basic_linear,21,720412,0.43,322276k,0.154151
2015-02-25,idfreeze-2,bruck,21,720412,0.44,322276k,0.154151
2015-02-25,idfreeze-2,rdb,21,720412,6.24,6024676k,5.312744
2015-02-25,idfreeze-2,ring,21,720412,0.45,321748k,0.162952
2015-02-25,idfreeze-2,ring_light_barrier,21,720412,0.45,321748k,0.164188
2015-02-25,idfreeze-2,ring_mpi_barrier,21,720412,0.46,321748k,0.166986
2015-02-25,idfreeze-2,ring_one_barrier,21,720412,0.45,321748k,0.163148
2015-02-25,idfreeze-2,mvapich2_scatter_dest,21,720412,0.46,322012k,0.156467
2015-02-25,idfreeze-2,mvapich2,21,720412,0.46,322012k,0.156467
2015-02-25,idfreeze-2,ompi,21,720412,0.45,321748k,0.162952
2015-02-25,idfreeze-2,mpich,21,720412,0.66,321748k,0.162952
2015-02-25,idfreeze-2,impi,21,720412,0.47,322012k,0.157317
2015-02-25,idfreeze-2,2dmesh,72,972163,43.98,21954608k,7.647620
2015-02-25,idfreeze-2,basic_linear,72,972163,4.79,4940368k,0.736715
2015-02-25,idfreeze-2,bruck,72,972163,4.80,4940368k,0.736715
2015-02-25,idfreeze-2,ring,72,972163,4.60,4933768k,0.769140
2015-02-25,idfreeze-2,ring_light_barrier,72,972163,4.61,4933768k,0.773694
2015-02-25,idfreeze-2,ring_mpi_barrier,72,972163,4.92,4933768k,0.787685
2015-02-25,idfreeze-2,ring_one_barrier,72,972163,4.62,4933768k,0.769400
2015-02-25,idfreeze-2,mvapich2_scatter_dest,72,972163,4.78,4934032k,0.744590
2015-02-25,idfreeze-2,mvapich2,72,972163,4.67,4934032k,0.744590
2015-02-25,idfreeze-2,ompi,72,972163,4.53,4933768k,0.769140
2015-02-25,idfreeze-2,mpich,72,972163,4.71,4933768k,0.769140
2015-02-25,idfreeze-2,impi,72,972163,4.77,4934152k,0.745774
2015-02-25,idfreeze-2,2dmesh,336,89088,218.29,71104800k,7.722759
2015-02-25,idfreeze-2,basic_linear,336,89088,36.62,19783672k,2.415198
2015-02-25,idfreeze-2,bruck,336,89088,38.72,19783540k,2.415198
2015-02-25,idfreeze-2,ring,336,89088,28.74,9866528k,2.513632
2015-02-25,idfreeze-2,ring_light_barrier,336,89088,31.23,9866664k,2.560196
2015-02-25,idfreeze-2,ring_mpi_barrier,336,89088,30.75,9866932k,2.581645
2015-02-25,idfreeze-2,ring_one_barrier,336,89088,28.58,9866692k,2.513927
2015-02-25,idfreeze-2,mvapich2_scatter_dest,336,89088,30.28,9955632k,2.446247
2015-02-25,idfreeze-2,mvapich2,336,89088,30.27,9955896k,2.446247
2015-02-25,idfreeze-2,ompi,336,89088,27.94,9866664k,2.513631
2015-02-25,idfreeze-2,mpich,336,89088,28.18,9866664k,2.513632
2015-02-25,idfreeze-2,impi,336,89088,30.49,9957496k,2.447918
2015-02-25,idfreeze-2,basic_linear,683,28578,172.47,26691524k,4.134393
2015-02-25,idfreeze-2,bruck,683,28578,194.36,26692916k,4.134393
2015-02-25,idfreeze-2,ring,683,28578,270.00,13059108k,4.959914
2015-02-25,idfreeze-2,ring_light_barrier,683,28578,919.22,13059236k,4.161868
2015-02-25,idfreeze-2,ring_mpi_barrier,683,28578,140.97,13059540k,4.378491
2015-02-25,idfreeze-2,ring_one_barrier,683,28578,215.47,13059368k,5.316821
2015-02-25,idfreeze-2,mvapich2_scatter_dest,683,28578,394.80,13119692k,4.323064
2015-02-25,idfreeze-2,mvapich2,683,28578,382.95,13119956k,4.282795
2015-02-25,idfreeze-2,ompi,683,28578,274.89,13059236k,4.950600
2015-02-25,idfreeze-2,mpich,683,28578,179.84,26692156k,4.134393
2015-02-25,idfreeze-2,impi,683,28578,419.41,13125628k,4.362387
2015-02-25,idfreeze-2,basic_linear,568,84643,166.10,53762820k,8.947650
2015-02-25,idfreeze-2,bruck,568,84643,172.36,53762592k,8.947650
2015-02-25,idfreeze-2,ring,568,84643,156.44,26733500k,9.148351
2015-02-25,idfreeze-2,ring_light_barrier,568,84643,209.87,26733644k,9.199827
2015-02-25,idfreeze-2,ring_mpi_barrier,568,84643,87.23,26734088k,9.371740
2015-02-25,idfreeze-2,ring_one_barrier,568,84643,154.44,26733732k,9.149390
2015-02-25,idfreeze-2,mvapich2_scatter_dest,568,84643,155.18,26877788k,9.002130
2015-02-25,idfreeze-2,mvapich2,568,84643,155.85,26877788k,9.002130
2015-02-25,idfreeze-2,ompi,568,84643,156.12,26733644k,9.147793
2015-02-25,idfreeze-2,mpich,568,84643,159.08,26733644k,9.147672
2015-02-25,idfreeze-2,impi,568,84643,120.45,26882004k,9.011011
2015-02-25,idfreeze-2,basic_linear,183,250390,17.90,16388964k,0.486666
2015-02-25,idfreeze-2,bruck,183,250390,17.38,16388964k,0.486666
2015-02-25,idfreeze-2,ring,183,250390,12.43,8247468k,0.590822
2015-02-25,idfreeze-2,ring_light_barrier,183,250390,12.79,8247732k,0.602597
2015-02-25,idfreeze-2,ring_mpi_barrier,183,250390,15.33,8247720k,0.643427
2015-02-25,idfreeze-2,ring_one_barrier,183,250390,16.15,8247468k,0.591148
2015-02-25,idfreeze-2,mvapich2_scatter_dest,183,250390,12.44,8382372k,0.512561
2015-02-25,idfreeze-2,mvapich2,183,250390,12.45,8382372k,0.512561
2015-02-25,idfreeze-2,ompi,183,250390,12.27,8247468k,0.590822
2015-02-25,idfreeze-2,mpich,183,250390,12.29,8247468k,0.590822
2015-02-25,idfreeze-2,impi,183,250390,12.95,8382860k,0.513962
2015-02-25,idfreeze-2,basic_linear,589,200399,598.44,136183592k,22.609199
2015-02-25,idfreeze-2,bruck,589,200399,591.44,136183200k,22.609199
2015-02-25,idfreeze-2,ring,589,200399,213.22,68028836k,22.784059
2015-02-25,idfreeze-2,ring_light_barrier,589,200399,323.81,68029104k,22.864833
2015-02-25,idfreeze-2,ring_mpi_barrier,589,200399,166.66,68029184k,23.068274
2015-02-25,idfreeze-2,ring_one_barrier,589,200399,215.93,68028984k,22.780952
2015-02-25,idfreeze-2,mvapich2_scatter_dest,589,200399,243.26,68378164k,22.678076
2015-02-25,idfreeze-2,mvapich2,589,200399,242.62,68378252k,22.678076
2015-02-25,idfreeze-2,ompi,589,200399,213.01,68028980k,22.784056
2015-02-25,idfreeze-2,mpich,589,200399,212.43,68028980k,22.784528
2015-02-25,idfreeze-2,impi,589,200399,191.73,68382372k,22.690209
2015-02-25,idfreeze-2,2dmesh,72,941519,39.86,21263116k,7.406735
2015-02-25,idfreeze-2,basic_linear,72,941519,4.78,4785408k,0.713507
2015-02-25,idfreeze-2,bruck,72,941519,4.58,4785408k,0.713507
2015-02-25,idfreeze-2,ring,72,941519,4.44,4778808k,0.745933
2015-02-25,idfreeze-2,ring_light_barrier,72,941519,4.55,4778808k,0.750486
2015-02-25,idfreeze-2,ring_mpi_barrier,72,941519,4.67,4778808k,0.764477
2015-02-25,idfreeze-2,ring_one_barrier,72,941519,4.54,4778808k,0.746193
2015-02-25,idfreeze-2,mvapich2_scatter_dest,72,941519,4.73,4779072k,0.721382
2015-02-25,idfreeze-2,mvapich2,72,941519,4.72,4779072k,0.721382
2015-02-25,idfreeze-2,ompi,72,941519,4.56,4778808k,0.745933
2015-02-25,idfreeze-2,mpich,72,941519,4.50,4778808k,0.745933
2015-02-25,idfreeze-2,impi,72,941519,4.70,4779072k,0.722566
2015-02-25,idfreeze-2,2dmesh,65,1934186,96.69,40258184k,19.802526
2015-02-25,idfreeze-2,basic_linear,65,1934186,7.50,7997696k,1.320868
2015-02-25,idfreeze-2,bruck,65,1934186,7.30,7997696k,1.320868
2015-02-25,idfreeze-2,ring,65,1934186,7.24,7992416k,1.350051
2015-02-25,idfreeze-2,ring_light_barrier,65,1934186,6.96,7992416k,1.354149
2015-02-25,idfreeze-2,ring_mpi_barrier,65,1934186,7.40,7992416k,1.366773
2015-02-25,idfreeze-2,ring_one_barrier,65,1934186,7.21,7992416k,1.350311
2015-02-25,idfreeze-2,mvapich2_scatter_dest,65,1934186,7.55,7992680k,1.328280
2015-02-25,idfreeze-2,mvapich2,65,1934186,7.47,7992680k,1.328279
2015-02-25,idfreeze-2,ompi,65,1934186,7.33,7992416k,1.350051
2015-02-25,idfreeze-2,mpich,65,1934186,7.27,7992416k,1.350051
2015-02-25,idfreeze-2,impi,65,1934186,7.56,7992680k,1.329463
2015-02-25,idfreeze-2,basic_linear,37,1836974,2.47,2469280k,0.705861
2015-02-25,idfreeze-2,bruck,37,1836974,2.37,2469280k,0.705861
2015-02-25,idfreeze-2,ring,37,1836974,2.35,2467696k,0.722074
2015-02-25,idfreeze-2,ring_light_barrier,37,1836974,2.39,2467696k,0.724351
2015-02-25,idfreeze-2,ring_mpi_barrier,37,1836974,2.37,2467696k,0.731509
2015-02-25,idfreeze-2,ring_one_barrier,37,1836974,2.39,2467696k,0.722334
2015-02-25,idfreeze-2,mvapich2_scatter_dest,37,1836974,2.31,2467696k,0.710030
2015-02-25,idfreeze-2,mvapich2,37,1836974,2.49,2467696k,0.710030
2015-02-25,idfreeze-2,ompi,37,1836974,2.27,2467696k,0.722074
2015-02-25,idfreeze-2,mpich,37,1836974,2.39,2467696k,0.722074
2015-02-25,idfreeze-2,impi,37,1836974,2.51,2467696k,0.711078
2015-02-25,idfreeze-2,2dmesh,246,171468,434.07,120672580k,21.204723
2015-02-25,idfreeze-2,basic_linear,246,171468,25.39,20318124k,0.448679
2015-02-25,idfreeze-2,bruck,246,171468,24.53,20318124k,0.448679
2015-02-25,idfreeze-2,ring,246,171468,17.13,10189604k,0.589088
2015-02-25,idfreeze-2,ring_light_barrier,246,171468,16.65,10190284k,0.604962
2015-02-25,idfreeze-2,ring_mpi_barrier,246,171468,20.41,10190216k,0.662204
2015-02-25,idfreeze-2,ring_one_barrier,246,171468,15.78,10190020k,0.589414
2015-02-25,idfreeze-2,mvapich2_scatter_dest,246,171468,16.08,10314628k,0.483781
2015-02-25,idfreeze-2,mvapich2,246,171468,16.15,10314364k,0.483781
2015-02-25,idfreeze-2,ompi,246,171468,15.79,10189756k,0.589088
2015-02-25,idfreeze-2,mpich,246,171468,15.72,10189756k,0.589088
2015-02-25,idfreeze-2,impi,246,171468,16.54,10315428k,0.485194
2015-02-25,idfreeze-2,2dmesh,145,494990,347.11,91344436k,25.440372
2015-02-25,idfreeze-2,basic_linear,145,494990,11.48,10203616k,0.760768
2015-02-25,idfreeze-2,bruck,145,494990,11.18,10203616k,0.760768
2015-02-25,idfreeze-2,ring,145,494990,9.51,10176688k,0.827009
2015-02-25,idfreeze-2,ring_light_barrier,145,494990,9.75,10176688k,0.836311
2015-02-25,idfreeze-2,ring_mpi_barrier,145,494990,10.65,10176688k,0.873572
2015-02-25,idfreeze-2,ring_one_barrier,145,494990,9.61,10176688k,0.827334
2015-02-25,idfreeze-2,mvapich2_scatter_dest,145,494990,10.00,10176952k,0.777444
2015-02-25,idfreeze-2,mvapich2,145,494990,10.01,10176952k,0.777444
2015-02-25,idfreeze-2,ompi,145,494990,9.59,10176688k,0.827009
2015-02-25,idfreeze-2,mpich,145,494990,9.51,10176688k,0.827009
2015-02-25,idfreeze-2,impi,145,494990,10.01,10177600k,0.778838
2015-02-25,idfreeze-2,2dmesh,18,269226,0.65,328848k,0.352580
2015-02-25,idfreeze-2,3dmesh,18,269226,0.94,906396k,0.648459
2015-02-25,idfreeze-2,basic_linear,18,269226,0.31,177576k,0.049395
2015-02-25,idfreeze-2,bruck,18,269226,0.30,177576k,0.049395
2015-02-25,idfreeze-2,rdb,18,269226,1.58,1497576k,1.716310
2015-02-25,idfreeze-2,ring,18,269226,0.27,101544k,0.058602
2015-02-25,idfreeze-2,ring_light_barrier,18,269226,0.28,101808k,0.059643
2015-02-25,idfreeze-2,ring_mpi_barrier,18,269226,0.32,101544k,0.061921
2015-02-25,idfreeze-2,ring_one_barrier,18,269226,0.31,101544k,0.058797
2015-02-25,idfreeze-2,mvapich2_scatter_dest,18,269226,0.28,116064k,0.051697
2015-02-25,idfreeze-2,mvapich2,18,269226,0.28,116064k,0.051697
2015-02-25,idfreeze-2,ompi,18,269226,0.29,101544k,0.058602
2015-02-25,idfreeze-2,mpich,18,269226,0.27,101544k,0.058602
2015-02-25,idfreeze-2,basic_linear,314,111067,35.75,21503128k,2.183073
2015-02-25,idfreeze-2,bruck,314,111067,40.30,21503088k,2.183073
2015-02-25,idfreeze-2,ring,314,111067,24.46,10743992k,2.275602
2015-02-25,idfreeze-2,ring_light_barrier,314,111067,27.75,10744256k,2.329073
2015-02-25,idfreeze-2,ring_mpi_barrier,314,111067,30.18,10744352k,2.340176
2015-02-25,idfreeze-2,ring_one_barrier,314,111067,24.73,10744236k,2.275529
2015-02-25,idfreeze-2,mvapich2_scatter_dest,314,111067,26.17,10847744k,2.215898
2015-02-25,idfreeze-2,mvapich2,314,111067,26.26,10847744k,2.215898
2015-02-25,idfreeze-2,ompi,314,111067,24.51,10743992k,2.275605
2015-02-25,idfreeze-2,mpich,314,111067,24.52,10744256k,2.275601
2015-02-25,idfreeze-2,impi,314,111067,26.30,10848820k,2.218526
2015-02-25,idfreeze-2,2dmesh,341,180312,754.57,205196344k,23.393763
2015-02-25,idfreeze-2,basic_linear,341,180312,65.26,41064580k,5.193120
2015-02-25,idfreeze-2,bruck,341,180312,62.16,41064528k,5.193120
2015-02-25,idfreeze-2,ring,341,180312,44.17,20552104k,5.286498
2015-02-25,idfreeze-2,ring_light_barrier,341,180312,47.16,20552896k,5.349563
2015-02-25,idfreeze-2,ring_mpi_barrier,341,180312,47.34,20552168k,5.368092
2015-02-25,idfreeze-2,ring_one_barrier,341,180312,44.64,20552104k,5.286594
2015-02-25,idfreeze-2,mvapich2_scatter_dest,341,180312,45.90,20733472k,5.231209
2015-02-25,idfreeze-2,mvapich2,341,180312,45.97,20733736k,5.231209
2015-02-25,idfreeze-2,ompi,341,180312,44.15,20552368k,5.286508
2015-02-25,idfreeze-2,mpich,341,180312,44.20,20552104k,5.286508
2015-02-25,idfreeze-2,impi,341,180312,45.14,20735044k,5.233883
2015-02-25,idfreeze-2,2dmesh,25,216877,0.84,507344k,0.323432
2015-02-25,idfreeze-2,3dmesh,25,216877,3.16,2092888k,1.604049
2015-02-25,idfreeze-2,basic_linear,25,216877,0.43,271624k,0.056096
2015-02-25,idfreeze-2,bruck,25,216877,0.43,271624k,0.056096
2015-02-25,idfreeze-2,rdb,25,216877,3.16,2844536k,1.779878
2015-02-25,idfreeze-2,ring,25,216877,0.38,149392k,0.069331
2015-02-25,idfreeze-2,ring_light_barrier,25,216877,0.38,149656k,0.070828
2015-02-25,idfreeze-2,ring_mpi_barrier,25,216877,0.45,149616k,0.074537
2015-02-25,idfreeze-2,ring_one_barrier,25,216877,0.42,149404k,0.069592
2015-02-25,idfreeze-2,mvapich2_scatter_dest,25,216877,0.39,165496k,0.059549
2015-02-25,idfreeze-2,mvapich2,25,216877,0.39,165496k,0.059549
2015-02-25,idfreeze-2,ompi,25,216877,0.37,149392k,0.069331
2015-02-25,idfreeze-2,mpich,25,216877,0.37,149392k,0.069331
2015-02-25,idfreeze-2,basic_linear,585,122994,239.64,82643960k,13.709855
2015-02-25,idfreeze-2,bruck,585,122994,297.79,82643788k,13.709854
2015-02-25,idfreeze-2,ring,585,122994,202.72,41195184k,13.896922
2015-02-25,idfreeze-2,ring_light_barrier,585,122994,229.15,41195448k,13.970528
2015-02-25,idfreeze-2,ring_mpi_barrier,585,122994,131.77,41195628k,14.130385
2015-02-25,idfreeze-2,ring_one_barrier,585,122994,193.08,41195480k,13.916003
2015-02-25,idfreeze-2,mvapich2_scatter_dest,585,122994,191.70,41409552k,13.767739
2015-02-25,idfreeze-2,mvapich2,585,122994,196.16,41409288k,13.767743
2015-02-25,idfreeze-2,ompi,585,122994,191.48,41195184k,13.886456
2015-02-25,idfreeze-2,mpich,585,122994,183.70,41195184k,13.905327
2015-02-25,idfreeze-2,impi,585,122994,149.67,41413804k,13.776443
2015-02-25,idfreeze-2,basic_linear,167,606262,18.36,16561992k,1.073951
2015-02-25,idfreeze-2,bruck,167,606262,17.93,16561992k,1.073951
2015-02-25,idfreeze-2,ring,167,606262,14.85,16525824k,1.150383
2015-02-25,idfreeze-2,ring_light_barrier,167,606262,15.19,16525824k,1.161117
2015-02-25,idfreeze-2,ring_mpi_barrier,167,606262,16.41,16525824k,1.205004
2015-02-25,idfreeze-2,ring_one_barrier,167,606262,14.58,16525824k,1.150708
2015-02-25,idfreeze-2,mvapich2_scatter_dest,167,606262,15.77,16526352k,1.092943
2015-02-25,idfreeze-2,mvapich2,167,606262,15.78,16526352k,1.092944
2015-02-25,idfreeze-2,ompi,167,606262,14.66,16525824k,1.150383
2015-02-25,idfreeze-2,mpich,167,606262,14.94,16525824k,1.150383
2015-02-25,idfreeze-2,impi,167,606262,15.96,16526616k,1.094341
2015-02-25,idfreeze-2,2dmesh,105,148075,22.45,8815332k,2.849204
2015-02-25,idfreeze-2,basic_linear,105,148075,3.98,3199592k,0.164840
2015-02-25,idfreeze-2,bruck,105,148075,3.86,3199592k,0.164840
2015-02-25,idfreeze-2,rdb,105,148075,186.75,123591248k,20.794098
2015-02-25,idfreeze-2,ring,105,148075,2.99,1621928k,0.224111
2015-02-25,idfreeze-2,ring_light_barrier,105,148075,3.11,1622192k,0.230812
2015-02-25,idfreeze-2,ring_mpi_barrier,105,148075,3.66,1622148k,0.251836
2015-02-25,idfreeze-2,ring_one_barrier,105,148075,3.61,1622008k,0.224437
2015-02-25,idfreeze-2,mvapich2_scatter_dest,105,148075,3.03,1668128k,0.179802
2015-02-25,idfreeze-2,mvapich2,105,148075,2.92,1668128k,0.179802
2015-02-25,idfreeze-2,ompi,105,148075,3.00,1621928k,0.224111
